                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    120,                 1.6118,                0.80959,                0.85595,                0.81442,                  0.743,                0.82608,                 0.4274,                 1.5427,                0.81269,                0.82004,              0.0096662,              0.0096662,              0.0096662
                    121,                 1.6033,                0.81548,                0.85714,                0.81621,                0.74363,                0.82721,                0.42804,                 1.5439,                0.80749,                0.82034,              0.0096634,              0.0096634,              0.0096634
                    122,                 1.6003,                0.81094,                0.85891,                0.81847,                0.74217,                0.82789,                0.42787,                 1.5489,                  0.813,                0.82084,              0.0096606,              0.0096606,              0.0096606
                    123,                 1.6049,                0.81881,                0.85877,                0.81959,                  0.746,                0.83129,                0.43296,                 1.5338,                0.80427,                0.81941,              0.0096577,              0.0096577,              0.0096577
                    124,                 1.5946,                0.81492,                0.85912,                0.81998,                 0.7418,                0.82985,                0.43288,                 1.5326,                0.79984,                0.81934,              0.0096549,              0.0096549,              0.0096549
                    125,                 1.6023,                0.80928,                0.85565,                0.81944,                0.74302,                0.83073,                0.43586,                  1.517,                0.79077,                0.81807,              0.0096521,              0.0096521,              0.0096521
                    126,                 1.6048,                0.80551,                0.85464,                0.82019,                0.74407,                0.83101,                0.43594,                 1.5187,                0.79165,                 0.8184,              0.0096493,              0.0096493,              0.0096493
                    127,                 1.6033,                0.81514,                 0.8585,                0.82124,                0.74553,                0.83335,                0.43884,                  1.516,                0.78288,                0.81809,              0.0096464,              0.0096464,              0.0096464
                    128,                 1.5955,                0.80374,                0.85567,                0.82007,                0.74857,                0.83425,                0.44077,                 1.5053,                  0.782,                0.81734,              0.0096436,              0.0096436,              0.0096436
                    129,                 1.6038,                 0.8043,                0.85646,                0.82107,                0.74982,                0.83476,                 0.4428,                 1.4988,                0.77967,                0.81689,              0.0096408,              0.0096408,              0.0096408
                    130,                 1.5857,                0.80229,                0.85333,                0.82128,                0.75349,                0.83734,                0.44673,                 1.4825,                0.76533,                0.81524,              0.0096379,              0.0096379,              0.0096379
                    131,                 1.5926,                   0.81,                0.85713,                0.82116,                0.75229,                0.83629,                0.44669,                 1.4808,                0.76338,                  0.815,              0.0096351,              0.0096351,              0.0096351
                    132,                 1.5944,                0.80863,                0.85747,                0.81875,                0.75033,                0.83439,                0.44337,                 1.4945,                0.77306,                0.81619,              0.0096323,              0.0096323,              0.0096323
                    133,                 1.5756,                0.80082,                0.85598,                0.81948,                0.75192,                 0.8356,                0.44391,                 1.4885,                0.76837,                0.81585,              0.0096295,              0.0096295,              0.0096295
                    134,                 1.5904,                0.80762,                0.85806,                0.82161,                0.75156,                0.83601,                0.44501,                 1.4862,                0.76538,                0.81562,              0.0096266,              0.0096266,              0.0096266
                    135,                 1.5691,                0.79195,                0.85426,                0.82103,                0.75208,                0.83599,                0.44459,                 1.4876,                0.76559,                0.81568,              0.0096238,              0.0096238,              0.0096238
                    136,                 1.5983,                0.80737,                0.85623,                0.82282,                0.75007,                0.83574,                0.44534,                 1.4848,                 0.7662,                0.81539,               0.009621,               0.009621,               0.009621
                    137,                 1.5914,                0.80504,                0.85433,                0.82319,                0.74893,                0.83542,                0.44429,                 1.4861,                0.77218,                0.81544,              0.0096181,              0.0096181,              0.0096181
                    138,                 1.5667,                0.79968,                0.85559,                0.82201,                 0.7509,                 0.8356,                0.44416,                  1.488,                0.77396,                0.81559,              0.0096153,              0.0096153,              0.0096153
                    139,                 1.5816,                0.80632,                0.85653,                0.82346,                0.75111,                0.83623,                0.44541,                 1.4841,                0.77256,                0.81507,              0.0096125,              0.0096125,              0.0096125
                    140,                 1.5612,                 0.7884,                0.85152,                0.82089,                0.75276,                0.83619,                0.44447,                 1.4897,                0.77742,                0.81567,              0.0096097,              0.0096097,              0.0096097
                    141,                 1.5752,                0.79235,                0.85295,                0.82043,                  0.752,                 0.8354,                0.44379,                 1.4943,                0.78177,                0.81609,              0.0096068,              0.0096068,              0.0096068
                    142,                 1.5938,                0.80073,                0.85605,                0.81873,                  0.752,                0.83508,                0.44301,                 1.4965,                0.78158,                0.81633,               0.009604,               0.009604,               0.009604
                    143,                   1.58,                0.80036,                0.85592,                0.82019,                0.75271,                0.83583,                0.44505,                 1.4899,                0.77357,                0.81567,              0.0096012,              0.0096012,              0.0096012
                    144,                 1.5832,                0.79481,                 0.8531,                0.82109,                0.75401,                0.83694,                0.44709,                 1.4806,                0.76564,                0.81465,              0.0095983,              0.0095983,              0.0095983
                    145,                 1.5844,                0.80713,                0.85629,                0.82158,                0.75404,                0.83721,                0.44774,                 1.4804,                0.76322,                0.81488,              0.0095955,              0.0095955,              0.0095955
                    146,                 1.5695,                 0.7873,                0.85287,                0.82125,                0.75505,                0.83759,                 0.4475,                 1.4792,                0.76124,                0.81466,              0.0095927,              0.0095927,              0.0095927
                    147,                 1.5882,                0.80084,                0.85423,                0.82116,                0.75349,                0.83707,                0.44692,                 1.4796,                0.75945,                0.81457,              0.0095899,              0.0095899,              0.0095899
                    148,                 1.5817,                0.78805,                0.85787,                0.82269,                0.75382,                0.83803,                0.44776,                 1.4753,                0.75624,                0.81412,               0.009587,               0.009587,               0.009587
